country,year,month,day_of_week,time_of_day,urban_rural,road_type,weather_conditions,visibility_level,number_of_vehicles_involved,speed_limit,driver_age_group,driver_gender,driver_alcohol_level,driver_fatigue,vehicle_condition,pedestrians_involved,cyclists_involved,severity,number_of_injuries,number_of_fatalities,emergency_response_time,traffic_volume,road_condition,accident_cause,insurance_claims,medical_cost,economic_loss,region,population_density,city,weather_condition,temperature_f,visibility_mi,categoria_visibilidad,categoria_temperatura
Germany,2004,November,Friday,Afternoon,Rural,Street,Clear,467.9894495109226,2,46,61+,Female,0.2428707111141199,0,Good,0,1,2,18,3,22.592552322302737,5857.807998670034,Snow-covered,Drunk Driving,1,27362.8632571293,7320.006638166501,South America,982.3147018178802,Barranquilla,Lluvia Leve,89.70015612944826,1.8548214429234364,Muy Baja (0-2 mi),Muy Cálida (>80°F)
Brazil,2006,August,Monday,Afternoon,Rural,Street,Snowy,282.89118170619474,4,111,26-40,Female,0.0518057913237877,0,Good,2,2,2,5,0,35.44072596558941,9633.48149170868,Dry,Drunk Driving,4,40602.44971908096,12562.66591462073,Europe,1224.223650903005,Bogotá,Lluvia Leve,84.13134170430699,6.7447271760570215,Media (5-10 mi),Muy Cálida (>80°F)
Russia,2004,January,Tuesday,Afternoon,Rural,Highway,Rainy,184.92176935409756,3,36,18-25,Female,0.1997115215186422,1,Poor,2,1,2,12,1,38.90240548829991,551.0069714733095,Dry,Weather,3,28805.834838259976,76657.93036459995,North America,726.6307142955771,Bogotá,Lluvia Leve,63.09205009273877,7.056724759370839,Media (5-10 mi),Cálida (60-80°F)
Canada,2014,April,Monday,Afternoon,Urban,Street,Foggy,114.54824232304038,2,73,41-60,Male,0.2016908406655997,1,Poor,2,0,2,2,3,45.19417097106592,3748.938082897934,Wet,Weather,3,17599.866030581823,75805.44335946148,Australia,2018.5960615513848,Cali,Lluvia Leve,52.42685948431477,6.159381796847391,Media (5-10 mi),Templada (40-60°F)
Brazil,2006,August,Saturday,Night,Urban,Street,Clear,272.73008753717977,4,83,<18,Male,0.0275555207765391,1,Good,2,2,2,11,0,52.54437082818227,9308.436093846334,Snow-covered,Mechanical Failure,0,14524.787847662425,59168.66961393326,Asia,2138.127998195544,Barranquilla,Lluvia Leve,80.2953068867314,1.1733928155825397,Muy Baja (0-2 mi),Muy Cálida (>80°F)
Germany,2023,August,Thursday,Evening,Rural,Main Road,Windy,99.06485418050109,3,68,61+,Female,0.1937270976531848,1,Good,1,0,2,8,1,55.03696317538484,3821.246164265327,Icy,Weather,6,20589.11371367076,34453.70063280911,Australia,1092.265263921427,Medellín,Neblina,62.60358211547129,2.940068542555153,Baja (2-5 mi),Cálida (60-80°F)
Australia,2023,January,Wednesday,Evening,Urban,Highway,Clear,337.6500072831038,2,119,<18,Female,0.2133819092004371,1,Good,1,1,2,4,4,12.451625910222033,898.1239412333885,Dry,Distracted Driving,6,39464.92556733231,83879.1701303736,North America,2443.790046868426,Cali,Nublado,68.34390250290124,9.277594707191994,Media (5-10 mi),Cálida (60-80°F)
Brazil,2005,June,Thursday,Morning,Urban,Highway,Rainy,358.7954550904783,1,82,26-40,Male,0.0762100554368233,1,Poor,2,1,2,9,4,56.94671249233427,7599.556846857915,Snow-covered,Mechanical Failure,1,30417.05119539585,94019.93908534924,North America,3467.9834067817987,Medellín,Despejado,73.82553717975529,6.201591894488171,Media (5-10 mi),Cálida (60-80°F)
Germany,2007,April,Tuesday,Evening,Urban,Main Road,Windy,115.1413224067268,3,97,26-40,Female,0.0315824932898299,0,Moderate,1,0,2,0,0,37.74587938620549,8139.255330643217,Dry,Mechanical Failure,5,43395.13953290046,4316.407194857702,Europe,4773.514785502244,Barranquilla,Despejado,75.38041126312342,9.921515984624575,Media (5-10 mi),Cálida (60-80°F)
Brazil,2001,June,Sunday,Night,Rural,Main Road,Clear,136.11461114815333,3,87,41-60,Male,0.0108222703653101,0,Good,0,2,2,0,2,37.65816480328943,3439.12279362272,Snow-covered,Speeding,5,47645.79260644186,16036.967513392136,Europe,1905.901512898311,Barranquilla,Despejado,73.27492616495364,3.8436319128027248,Baja (2-5 mi),Cálida (60-80°F)
Japan,2006,July,Saturday,Afternoon,Rural,Street,Rainy,342.70193393772826,1,81,41-60,Female,0.0831584472458778,1,Moderate,2,2,2,2,0,26.69950629789483,322.81618349517,Snow-covered,Drunk Driving,9,19706.807406708314,6034.395742149193,South America,1517.7891788405277,Medellín,Nublado,69.34230552732124,3.665352583937905,Baja (2-5 mi),Cálida (60-80°F)
China,2024,February,Saturday,Morning,Urban,Main Road,Snowy,404.37624656216735,1,81,18-25,Female,0.2000237298695239,1,Poor,0,0,2,19,2,11.084889781163142,1858.3121170894328,Wet,Mechanical Failure,9,18809.876696595988,8822.84219787065,Europe,2964.8401815309708,Cartagena,Neblina,80.98754977074785,4.598460319640488,Baja (2-5 mi),Muy Cálida (>80°F)
Brazil,2021,February,Sunday,Night,Urban,Main Road,Rainy,68.64601650258994,2,101,18-25,Female,0.1928173707321247,1,Good,1,0,2,10,3,56.56176037807483,2949.4438993249664,Snow-covered,Drunk Driving,3,39163.31375618829,74189.25804524397,Asia,3240.6412804475167,Barranquilla,Neblina,73.93518397866328,4.2934263637108465,Baja (2-5 mi),Cálida (60-80°F)
China,2015,July,Friday,Afternoon,Rural,Street,Clear,251.26836123865849,1,64,41-60,Male,0.0967347874967049,1,Moderate,2,0,2,6,1,46.03507526500538,6528.397493606503,Dry,Distracted Driving,3,45524.93936744313,82110.84926405398,Asia,432.8422515487957,Cartagena,Lluvia Fuerte,73.23640352895933,2.3762596241810927,Baja (2-5 mi),Cálida (60-80°F)
India,2013,March,Wednesday,Afternoon,Rural,Main Road,Foggy,68.02608481336802,2,61,26-40,Female,0.2000411144235678,0,Good,2,1,2,9,4,35.495202650991445,3169.246815188063,Dry,Speeding,6,1406.1195785781863,88431.17189873781,Asia,2721.1258062650727,Cali,Lluvia Leve,62.58057851077957,3.138829708963922,Baja (2-5 mi),Cálida (60-80°F)
India,2008,August,Monday,Night,Rural,Main Road,Clear,438.1787102926701,2,54,41-60,Male,0.1265149278229685,0,Poor,2,1,2,11,4,31.31419923226722,3279.5641342385966,Dry,Mechanical Failure,0,48508.50148170399,61149.82438009138,Australia,744.2693018283593,Medellín,Neblina,55.80585528523001,5.318670665159904,Media (5-10 mi),Templada (40-60°F)
Canada,2021,February,Thursday,Night,Urban,Street,Foggy,257.0269149112545,1,101,18-25,Female,0.1123418012313292,0,Poor,2,1,2,19,4,5.902041528902132,8642.95844466901,Wet,Distracted Driving,5,39595.500001844994,28691.49280161213,South America,3916.898834768445,Barranquilla,Neblina,55.63616121722843,1.6462001542861067,Muy Baja (0-2 mi),Templada (40-60°F)
Russia,2014,March,Saturday,Night,Rural,Main Road,Rainy,297.0715695978191,3,58,18-25,Female,0.2141167319202675,0,Poor,2,0,2,0,2,30.634045080250665,5681.293712235621,Snow-covered,Speeding,8,29103.525239111445,65941.72703314887,Europe,3588.9837415459706,Medellín,Nublado,76.84890304603857,0.9619269552272893,Muy Baja (0-2 mi),Cálida (60-80°F)
UK,2018,February,Friday,Afternoon,Rural,Street,Windy,466.5038774234124,2,57,<18,Female,0.1862124940420118,1,Moderate,1,1,2,8,2,8.380506928562387,2485.1515385875227,Wet,Mechanical Failure,3,36369.97682082631,80860.9831596422,South America,2898.043237511988,Bogotá,Lluvia Leve,67.71279150740196,5.570053200801391,Media (5-10 mi),Cálida (60-80°F)
China,2005,January,Saturday,Night,Urban,Highway,Snowy,497.0907891412257,2,119,18-25,Male,0.2008939771172947,0,Poor,1,1,2,5,3,41.990994419489645,3196.361665385457,Dry,Speeding,4,46265.91093332748,13388.448640083445,North America,4632.108912573398,Bogotá,Lluvia Fuerte,89.56290540792078,7.79203696711947,Media (5-10 mi),Muy Cálida (>80°F)
Australia,2005,May,Sunday,Morning,Urban,Street,Rainy,447.8697445969572,1,38,61+,Male,0.2111325603345512,0,Poor,1,0,2,14,2,28.146314492655574,1932.8926577285035,Wet,Weather,2,3812.402818956538,49693.511276229794,Europe,2923.38566176562,Medellín,Despejado,57.49058749135739,8.835284559062416,Media (5-10 mi),Templada (40-60°F)
India,2008,January,Tuesday,Night,Urban,Highway,Foggy,346.21939154148777,4,41,<18,Female,0.079056573408819,1,Poor,2,2,2,11,4,10.444620096835996,4434.440833753274,Dry,Weather,1,32692.139736541685,88030.59833816682,Australia,2583.5520999455493,Barranquilla,Neblina,74.56885577919232,2.9284728269597293,Baja (2-5 mi),Cálida (60-80°F)
India,2004,August,Friday,Morning,Rural,Highway,Clear,115.99221351962296,2,62,26-40,Male,0.0319705942993964,1,Poor,0,0,2,16,0,33.79107598597466,3571.96144039463,Wet,Drunk Driving,8,9938.823901186155,63148.3134081203,North America,3128.490537715425,Cali,Nublado,73.32881673718943,4.344523599212314,Baja (2-5 mi),Cálida (60-80°F)
Brazil,2013,April,Wednesday,Morning,Rural,Highway,Foggy,245.16287528722992,2,45,61+,Male,0.1490049909235834,1,Moderate,0,0,2,10,3,36.63140414760704,6607.741123316717,Snow-covered,Weather,1,24356.529761508344,81630.69833991145,Asia,4793.015831057438,Medellín,Neblina,85.50824536485419,7.3205123468901805,Media (5-10 mi),Muy Cálida (>80°F)
Australia,2004,August,Thursday,Morning,Urban,Main Road,Clear,442.1152464677276,3,31,41-60,Female,0.0476918635160304,1,Poor,2,1,2,9,0,20.294851054916016,3751.00411906702,Icy,Drunk Driving,7,1613.2143114444325,18294.716408984303,Asia,3879.2155755297354,Barranquilla,Lluvia Fuerte,84.20718494242672,6.535488317122685,Media (5-10 mi),Muy Cálida (>80°F)
Canada,2000,September,Wednesday,Morning,Rural,Highway,Rainy,196.78413267692508,3,44,41-60,Male,0.2457047200592669,1,Poor,1,0,2,6,2,48.27985873398141,9167.207528987135,Icy,Mechanical Failure,2,1946.2835004364963,34520.74311931613,Australia,4896.735214973158,Barranquilla,Neblina,52.83218497928156,2.895946649353471,Baja (2-5 mi),Templada (40-60°F)
Australia,2022,March,Tuesday,Night,Urban,Street,Windy,140.50850304580402,4,80,<18,Male,0.0070713350805096,0,Moderate,2,2,2,9,3,27.159184969053875,2526.8213874453054,Snow-covered,Distracted Driving,4,13293.63301097589,69571.55575263251,Asia,4489.48354206403,Medellín,Lluvia Leve,93.9553910297073,4.833717324364875,Baja (2-5 mi),Muy Cálida (>80°F)
USA,2014,August,Wednesday,Morning,Rural,Street,Rainy,493.6796925767449,1,85,18-25,Male,0.2307867318716581,1,Moderate,1,1,2,13,1,37.60951452980875,1316.4604610866184,Dry,Speeding,9,36294.28837409591,18983.266789722056,Australia,4868.198153961087,Barranquilla,Nublado,84.90108450896466,1.3958567026034563,Muy Baja (0-2 mi),Muy Cálida (>80°F)
Australia,2014,April,Wednesday,Night,Rural,Main Road,Windy,169.4565934370588,3,62,<18,Male,0.0434135440920264,0,Good,1,2,2,18,1,56.83857271278386,7808.111597387605,Snow-covered,Distracted Driving,7,9642.398040687876,14549.81914323144,Australia,3055.8727387744584,Cartagena,Neblina,50.78447320069867,2.337793036893718,Baja (2-5 mi),Templada (40-60°F)
Japan,2010,July,Wednesday,Morning,Urban,Main Road,Rainy,448.1724701187529,1,112,18-25,Male,0.0561616773781386,0,Poor,1,1,2,11,1,53.70521511366464,420.11027527328673,Icy,Drunk Driving,7,43441.5653982241,4654.5169520044365,Australia,1468.840372847284,Medellín,Nublado,83.33799733574182,8.723212370765884,Media (5-10 mi),Muy Cálida (>80°F)
UK,2009,January,Saturday,Morning,Rural,Highway,Foggy,220.0095195094073,1,38,41-60,Male,0.1205413007967944,0,Good,1,0,2,8,1,46.75058474555169,3294.4485243135177,Wet,Mechanical Failure,9,9030.455836895577,71998.5934806596,North America,358.1873456691651,Cartagena,Despejado,86.92450886252692,2.336343452318152,Baja (2-5 mi),Muy Cálida (>80°F)
China,2001,March,Tuesday,Night,Rural,Highway,Rainy,350.9540923533785,2,63,61+,Male,0.0059348672882764,1,Moderate,0,2,2,5,0,31.225179851839,9432.686341815972,Wet,Mechanical Failure,9,35028.47964855611,9496.883354256142,Australia,1495.744883295822,Cartagena,Nublado,50.597703408822824,3.9472043727883874,Baja (2-5 mi),Templada (40-60°F)
India,2000,November,Friday,Morning,Rural,Highway,Windy,431.5727854013634,3,53,<18,Female,0.2029390040311549,1,Good,0,2,2,11,3,25.07743012793974,4387.962881936915,Snow-covered,Weather,7,33676.789939458475,39605.92135676024,Australia,2725.529319727441,Barranquilla,Despejado,65.71946194581989,9.451303962612032,Media (5-10 mi),Cálida (60-80°F)
UK,2016,October,Saturday,Night,Rural,Highway,Rainy,336.9157721240117,2,90,41-60,Female,0.2329478898474396,0,Poor,0,1,2,2,1,46.26735368553569,6821.193450723221,Icy,Mechanical Failure,5,41303.3546131712,29770.86267213297,North America,3783.480049265997,Cali,Lluvia Leve,53.17675393884833,2.5874732330055292,Baja (2-5 mi),Templada (40-60°F)
Japan,2008,April,Tuesday,Night,Urban,Main Road,Snowy,150.332666421007,4,50,26-40,Male,0.2263690342537903,0,Moderate,2,2,2,17,4,52.41727350940802,3352.632875517497,Dry,Distracted Driving,8,22248.638524432004,49732.305218972186,Australia,4588.905142137466,Bogotá,Lluvia Fuerte,63.39054195379691,9.772421838997559,Media (5-10 mi),Cálida (60-80°F)
UK,2010,February,Friday,Morning,Rural,Main Road,Rainy,133.30381953485696,4,42,26-40,Male,0.2177023416172498,1,Moderate,1,0,2,16,0,59.297763983190784,4528.967667438968,Wet,Speeding,8,20334.230222292223,71106.82265344217,Europe,2259.905857234746,Cartagena,Lluvia Leve,65.48921313142013,3.2458787947270835,Baja (2-5 mi),Cálida (60-80°F)
Canada,2013,June,Sunday,Night,Urban,Highway,Windy,317.1151802514944,1,52,18-25,Male,0.1217362922631194,0,Moderate,0,1,2,13,3,14.468428629200124,4254.152779081292,Dry,Mechanical Failure,7,13160.362567695292,8117.077101801905,South America,3494.5916094502245,Cartagena,Lluvia Leve,87.8906350520964,9.615765565538792,Media (5-10 mi),Muy Cálida (>80°F)
Russia,2000,April,Tuesday,Afternoon,Rural,Highway,Windy,106.43032897829154,2,75,61+,Male,0.008920976516652,0,Good,0,2,2,1,0,32.14590049898958,8531.892562937082,Icy,Weather,2,10918.27491064153,11119.198421042734,Europe,4752.555475615666,Cartagena,Neblina,64.07979692077477,9.33724077650078,Media (5-10 mi),Cálida (60-80°F)
UK,2014,November,Thursday,Evening,Rural,Street,Windy,59.34238372945971,4,36,41-60,Male,0.0542461962750254,0,Good,2,0,2,12,0,7.705180208480423,3729.454013117519,Icy,Mechanical Failure,2,49016.82229833272,44390.80952831616,South America,4435.469418130621,Bogotá,Lluvia Fuerte,92.33316609638426,7.572237902591565,Media (5-10 mi),Muy Cálida (>80°F)
Russia,2003,March,Monday,Night,Rural,Street,Snowy,275.8278910191715,3,89,18-25,Male,0.2291597399660046,1,Moderate,2,1,2,0,1,24.555760247049623,5785.635516390093,Wet,Speeding,5,27783.484438232408,17599.239180990116,South America,2947.6713426678925,Barranquilla,Nublado,67.36389360645666,7.20553525600141,Media (5-10 mi),Cálida (60-80°F)
Canada,2000,August,Thursday,Afternoon,Urban,Main Road,Clear,61.26971332477988,4,90,41-60,Female,0.1799576747664306,1,Poor,0,2,2,10,4,49.76362652294435,6578.912948837749,Snow-covered,Mechanical Failure,6,11839.57115085932,66278.44579646454,North America,10.014901437963715,Cartagena,Lluvia Fuerte,93.35628360372228,8.425700277814219,Media (5-10 mi),Muy Cálida (>80°F)
Germany,2023,May,Wednesday,Night,Urban,Main Road,Rainy,435.6679204159528,4,51,41-60,Female,0.1567762341592549,1,Poor,0,1,2,2,2,44.44787389949218,311.2309798231627,Dry,Mechanical Failure,4,41341.745853283646,39052.550186314285,Europe,4724.633467976051,Cartagena,Lluvia Leve,86.56456366715564,1.995124554091543,Muy Baja (0-2 mi),Muy Cálida (>80°F)
China,2015,December,Monday,Morning,Urban,Main Road,Snowy,187.40382282762752,4,108,41-60,Male,0.1215571993160058,1,Moderate,0,2,2,19,2,58.1731165604512,4076.7240574872144,Snow-covered,Distracted Driving,2,8515.519134990565,78370.76310073027,Europe,2555.503850059305,Barranquilla,Neblina,89.63384779976232,6.178024999017293,Media (5-10 mi),Muy Cálida (>80°F)
Brazil,2005,October,Tuesday,Morning,Rural,Street,Foggy,235.3869592678962,4,56,61+,Female,0.2281992733254537,1,Good,0,0,2,19,4,54.04100026201648,8924.80241199945,Snow-covered,Drunk Driving,2,12625.540716953064,18167.083033516625,North America,1154.7456135812972,Medellín,Lluvia Leve,92.1195834063204,7.161325197848638,Media (5-10 mi),Muy Cálida (>80°F)
Canada,2009,May,Friday,Afternoon,Urban,Highway,Rainy,62.176690342976414,4,33,26-40,Male,0.2086756764971848,0,Poor,0,0,2,19,4,48.69783878295944,4869.467552123795,Icy,Mechanical Failure,4,7422.734156609168,25919.65125748497,Europe,1720.549777978898,Barranquilla,Neblina,60.86128150627289,1.7129494258051703,Muy Baja (0-2 mi),Cálida (60-80°F)
Australia,2023,June,Thursday,Morning,Urban,Highway,Clear,309.75207188060926,1,49,26-40,Female,0.2231281882644975,0,Poor,1,1,2,6,1,35.84576678126285,2546.139307545959,Icy,Mechanical Failure,3,31091.07141556588,40730.66871589932,Australia,3847.435731365898,Barranquilla,Neblina,57.67383250235111,1.2276453930508977,Muy Baja (0-2 mi),Templada (40-60°F)
Russia,2016,August,Monday,Afternoon,Rural,Highway,Snowy,341.1022264639885,4,88,18-25,Female,0.0478060728310085,0,Good,2,0,2,10,2,25.620080268248103,648.8584447153112,Snow-covered,Distracted Driving,7,42477.43361010084,23376.50551349591,Australia,2861.251643730487,Barranquilla,Lluvia Fuerte,81.22239368657465,7.069331851884557,Media (5-10 mi),Muy Cálida (>80°F)
China,2000,February,Monday,Evening,Urban,Main Road,Foggy,339.2827698143629,4,101,41-60,Female,0.0187037366946591,1,Good,1,1,2,14,4,55.65821800332826,783.7332658797999,Dry,Drunk Driving,1,7073.924914863814,60531.40533085843,South America,425.4552158447806,Cali,Neblina,58.641272483464334,1.6812530468198363,Muy Baja (0-2 mi),Templada (40-60°F)
Germany,2021,November,Saturday,Night,Rural,Main Road,Windy,424.9481649664949,1,99,61+,Male,0.1251144378439901,1,Good,0,2,2,16,1,32.51561084253423,5150.444406991646,Wet,Speeding,5,42762.92044604052,66976.66977903318,North America,4267.482430283983,Medellín,Despejado,70.11787387666375,3.2918606452478247,Baja (2-5 mi),Cálida (60-80°F)
Australia,2001,April,Wednesday,Night,Rural,Street,Rainy,220.24131206578355,3,82,61+,Female,0.1090228851011886,0,Moderate,2,1,2,14,4,41.84227259581693,2580.88674771397,Snow-covered,Distracted Driving,4,46598.05874560291,4689.434716650552,North America,1335.619530503544,Medellín,Lluvia Fuerte,89.25094285827251,6.0318330719711195,Media (5-10 mi),Muy Cálida (>80°F)
UK,2013,March,Saturday,Afternoon,Rural,Street,Snowy,234.54556115421212,2,45,41-60,Male,0.1136882828088141,0,Good,2,1,2,2,3,9.28846697631282,5377.3025746476815,Snow-covered,Weather,9,44355.22218999153,6555.756844642573,Europe,3638.245921858212,Bogotá,Neblina,92.36337106015407,3.282924425852827,Baja (2-5 mi),Muy Cálida (>80°F)
UK,2014,April,Monday,Night,Rural,Street,Windy,157.43459364628086,3,64,26-40,Female,0.0934149720478422,1,Moderate,2,1,2,10,1,19.649851937001912,1997.6260990000949,Wet,Mechanical Failure,5,13633.655241101313,86268.61773871873,South America,2142.5681576287648,Barranquilla,Lluvia Fuerte,63.26666366240802,1.0573557574924848,Muy Baja (0-2 mi),Cálida (60-80°F)
Germany,2023,December,Friday,Morning,Rural,Main Road,Rainy,348.5232104109184,1,38,18-25,Male,0.2050219066916991,1,Poor,2,1,2,11,2,47.17988116239415,7096.345248997725,Snow-covered,Distracted Driving,2,7177.760176667585,66915.26226391052,Asia,987.238782534529,Cartagena,Lluvia Fuerte,77.90959615285644,9.370333402858753,Media (5-10 mi),Cálida (60-80°F)
USA,2023,May,Tuesday,Afternoon,Urban,Main Road,Foggy,410.0920142359316,3,49,<18,Male,0.0316328260506528,0,Moderate,0,1,2,17,1,51.85067577366888,173.7505328049462,Dry,Distracted Driving,7,25217.421255543097,25848.349080110624,Europe,1827.1068530277792,Medellín,Nublado,59.37593075441907,2.5891723702523035,Baja (2-5 mi),Templada (40-60°F)
Russia,2007,October,Sunday,Morning,Urban,Street,Clear,336.24567531191315,2,55,26-40,Female,0.1638984072987954,1,Poor,2,2,2,1,3,45.14134784866364,6665.412258019284,Snow-covered,Distracted Driving,6,28429.46436060192,97490.00631021372,Australia,1363.6300087514644,Cali,Despejado,54.7410032760818,3.046917528147877,Baja (2-5 mi),Templada (40-60°F)
Brazil,2000,November,Thursday,Morning,Rural,Main Road,Rainy,455.905907537441,1,60,18-25,Female,0.0248575978392278,0,Good,0,2,2,18,0,10.822314146960563,9008.420891768585,Wet,Weather,9,21216.32883655893,5376.451082968632,North America,1392.5607314882611,Cali,Lluvia Fuerte,60.24682929026575,0.8681719247512181,Muy Baja (0-2 mi),Cálida (60-80°F)
UK,2001,June,Sunday,Evening,Urban,Highway,Foggy,481.1261871283482,1,116,18-25,Male,0.1138744139139605,0,Good,0,1,2,16,4,16.928239304463776,3927.0886770888897,Icy,Drunk Driving,2,36144.23783630605,86552.62275014624,North America,4045.217253730938,Cartagena,Lluvia Leve,79.62719624742161,1.7675426493398092,Muy Baja (0-2 mi),Cálida (60-80°F)
Japan,2016,August,Monday,Evening,Rural,Highway,Clear,398.5583762595035,1,114,26-40,Female,0.1389511411399439,1,Poor,2,2,2,9,2,45.87958418640828,4680.826433151059,Wet,Drunk Driving,7,3730.440479450572,27481.21771447185,Asia,1415.237357187867,Cartagena,Despejado,92.80907561656161,5.814343520930533,Media (5-10 mi),Muy Cálida (>80°F)
Brazil,2001,September,Wednesday,Afternoon,Urban,Highway,Rainy,497.5522263977559,1,51,41-60,Female,0.2310708344684365,1,Moderate,1,0,2,5,4,6.221225467617945,5253.828906001468,Dry,Speeding,7,11832.669305698388,84562.89936486658,Europe,2561.6869873932355,Cartagena,Neblina,74.33608426837529,0.9789309823959943,Muy Baja (0-2 mi),Cálida (60-80°F)
India,2015,October,Monday,Night,Urban,Main Road,Snowy,402.7208902920111,2,75,26-40,Male,0.084422014667633,1,Good,0,2,2,7,2,54.03927153122816,6652.244833084408,Icy,Mechanical Failure,0,19308.11986171393,51093.1316975393,Australia,692.1793302251182,Cartagena,Lluvia Leve,70.02756628986096,6.805935365835821,Media (5-10 mi),Cálida (60-80°F)
Canada,2007,October,Monday,Afternoon,Urban,Street,Rainy,159.32935916471573,2,115,<18,Male,0.249534912420724,1,Moderate,0,2,2,18,4,53.54689048692735,5748.863142743129,Dry,Speeding,4,8565.344129679943,87598.79794149542,North America,1602.7219053169897,Medellín,Lluvia Fuerte,84.10927897739424,3.3267523366992613,Baja (2-5 mi),Muy Cálida (>80°F)
USA,2020,February,Saturday,Morning,Rural,Main Road,Foggy,244.3121508567177,1,92,26-40,Male,0.1664775228891558,1,Moderate,2,0,2,0,2,20.592747386351395,8232.735352376301,Wet,Speeding,9,37202.79315396983,42862.86390666315,South America,1055.4099629256984,Bogotá,Lluvia Fuerte,92.46302861001335,3.4557865349489676,Baja (2-5 mi),Muy Cálida (>80°F)
China,2010,December,Monday,Afternoon,Urban,Highway,Snowy,75.66176450426669,3,105,41-60,Female,0.1869470839139581,0,Moderate,2,0,2,5,3,41.59357820422808,1069.9777690407732,Wet,Mechanical Failure,7,5698.394534957581,69829.69350460067,Asia,4294.245120204751,Medellín,Nublado,86.96268771426732,8.59200290617289,Media (5-10 mi),Muy Cálida (>80°F)
Japan,2022,November,Saturday,Night,Rural,Highway,Foggy,297.8699739659,3,85,18-25,Male,0.0680003314542215,1,Poor,0,1,2,17,1,11.21044966694847,6274.191255215304,Icy,Weather,7,27265.8163101042,63031.75124534078,Asia,2994.6258722910266,Cartagena,Despejado,69.07172401911396,5.928791900853566,Media (5-10 mi),Cálida (60-80°F)
India,2007,December,Tuesday,Evening,Rural,Main Road,Windy,493.6923077571719,2,91,<18,Male,0.0907212418267033,1,Moderate,2,1,2,8,1,28.467879672238183,9882.88161856288,Icy,Weather,7,48369.93416782146,65033.664771633325,North America,2806.933647541597,Cali,Neblina,93.0136604439518,3.3034161711176018,Baja (2-5 mi),Muy Cálida (>80°F)
China,2017,September,Monday,Evening,Rural,Main Road,Snowy,330.42169478550613,1,52,26-40,Female,0.2291937669552386,0,Moderate,2,2,2,9,1,35.39118816978238,1075.437870618752,Dry,Mechanical Failure,8,20655.719811778665,66593.5830596173,South America,4746.349192764838,Bogotá,Lluvia Leve,84.01422587553975,8.649200315114545,Media (5-10 mi),Muy Cálida (>80°F)
Japan,2014,November,Tuesday,Night,Urban,Street,Snowy,246.84464645012665,1,76,61+,Female,0.2294346085514151,1,Poor,0,1,2,15,4,47.1521035663017,7230.821739340254,Snow-covered,Distracted Driving,1,26755.75702847074,86158.71233369005,Australia,4957.856040260794,Cartagena,Despejado,81.52634051145708,3.0352571856566564,Baja (2-5 mi),Muy Cálida (>80°F)
Germany,2008,May,Friday,Afternoon,Urban,Street,Windy,415.245159199444,2,89,26-40,Female,0.1037393805293815,0,Poor,2,0,2,0,1,51.00062316745746,5612.046610526115,Wet,Weather,3,40104.51687981691,99923.84454252927,Asia,4434.101607223508,Cali,Lluvia Leve,81.32905395430149,8.357916732675594,Media (5-10 mi),Muy Cálida (>80°F)
Germany,2022,October,Friday,Afternoon,Urban,Main Road,Windy,310.48881908443474,2,112,26-40,Female,0.2254613602218654,1,Moderate,2,1,2,12,1,59.44460247994357,2085.63231942331,Snow-covered,Drunk Driving,6,13071.817744721897,98272.45685509578,Australia,4030.596308227416,Cali,Neblina,82.9240754689794,3.792187036753357,Baja (2-5 mi),Muy Cálida (>80°F)
USA,2021,April,Wednesday,Morning,Urban,Highway,Snowy,362.81884240293925,2,83,18-25,Male,0.2294771707298807,1,Good,1,1,2,17,4,54.3612979160646,9083.71793699604,Snow-covered,Drunk Driving,1,23410.760169639096,65892.96618885826,Australia,946.0621013864534,Barranquilla,Nublado,63.15132803466424,1.5441801964796884,Muy Baja (0-2 mi),Cálida (60-80°F)
Australia,2019,October,Wednesday,Morning,Rural,Main Road,Clear,73.14778748620886,4,85,<18,Female,0.1830020427514702,1,Moderate,1,2,2,5,4,55.86350822962123,3424.143773963209,Snow-covered,Mechanical Failure,7,45815.81317281359,5089.96041990579,Europe,2029.5798229030904,Cali,Despejado,94.94856573408616,9.013945289697855,Media (5-10 mi),Muy Cálida (>80°F)
Brazil,2023,August,Tuesday,Evening,Urban,Main Road,Clear,153.7642994390225,2,102,41-60,Male,0.0838932541584924,1,Moderate,2,0,2,11,3,7.016493438370834,8595.284529243754,Dry,Mechanical Failure,0,28397.97950533084,39308.00961151539,Australia,2341.0848032253907,Cali,Nublado,66.19801760572534,0.5164186651777845,Muy Baja (0-2 mi),Cálida (60-80°F)
Germany,2022,September,Monday,Night,Urban,Street,Rainy,308.715584567246,2,59,61+,Female,5.211332615470688e-05,1,Moderate,2,0,2,11,3,5.28190684375392,9352.321839494372,Icy,Speeding,8,43785.46342483344,70283.28155079251,Europe,1085.30197978212,Cartagena,Nublado,70.98733108267518,0.5666968824969854,Muy Baja (0-2 mi),Cálida (60-80°F)
Russia,2003,October,Friday,Evening,Rural,Street,Snowy,452.6718592702799,3,64,<18,Female,0.24868210811454,0,Poor,0,2,2,5,0,46.929129470780126,5516.437127231318,Wet,Speeding,5,23890.631367733877,12398.59008639418,Europe,1051.7664544336492,Cali,Nublado,62.57123444427856,6.147507490804911,Media (5-10 mi),Cálida (60-80°F)
